time,close,high,low,open,volume,ticker
2023-10-18,43718.43359375,45967.927939737136,42691.49052275587,45772.31973573826,11564600,MWG
2023-10-19,42055.76171875,43718.43136809593,42055.76171875,43229.41088299418,8197300,MWG
2023-10-20,43718.43359375,44011.845899748325,42055.76385975951,42055.76385975951,7022500,MWG
2023-10-23,42055.76171875,43865.137513626454,41664.5453306686,43718.43136809593,8865200,MWG
2023-10-24,42055.76171875,42642.58630087209,40833.21050599564,42153.56581577035,9436000,MWG
2023-10-25,42544.78515625,43229.4138829023,42055.76463721265,42055.76463721265,6202100,MWG
2023-10-26,41077.72265625,41468.9390625,39610.6611328125,41273.330859375,15155000,MWG
2023-10-27,41077.72265625,41566.7431640625,40490.898046875,41371.1349609375,4721100,MWG
2023-10-30,39610.6640625,40833.2154224537,39610.6640625,40197.48871527778,4371000,MWG
2023-10-31,36872.1484375,39806.2716553382,36872.1484375,39512.85933355438,15133100,MWG
2023-11-01,34329.2421875,36872.1490162037,34329.2421875,36187.52025462963,21863600,MWG
2023-11-02,36187.51953125,36578.73595861487,32862.179898648654,35111.67435599662,21681700,MWG
2023-11-03,38094.69921875,38339.20948331194,36187.51915516688,36676.53968429076,12409700,MWG
2023-11-06,37214.4609375,38143.59990965834,36774.34247700394,38143.59990965834,13078700,MWG
2023-11-07,37361.16796875,38583.71927662795,36676.53923633835,37067.75565485929,13765400,MWG
2023-11-08,38730.42578125,38730.42578125,35894.106721512,37067.75598761048,19816000,MWG
2023-11-09,39415.05078125,40441.99379167959,39023.83439632444,39610.65897371278,12143300,MWG
2023-11-10,38534.8203125,39415.057324714464,38143.6038626269,38877.13470613896,11053600,MWG
2023-11-13,39121.640625,39415.0529296875,38192.50166015625,38681.52216796875,9522300,MWG
2023-11-14,40588.703125,41175.52774849398,39904.07439759036,40099.68260542169,15235500,MWG
2023-11-15,40979.91796875,41566.74256973449,40441.99541784755,41468.93846957041,12890300,MWG
2023-11-16,40588.703125,40686.50722891567,39806.2702936747,40588.703125,10586200,MWG
2023-11-17,40490.8984375,41566.74356506643,39757.36766870471,40588.70254000604,11045900,MWG
2023-11-20,39659.56640625,40735.41161085851,39268.34996821055,39268.34996821055,7703500,MWG
2023-11-21,40001.87890625,40588.70353568154,39708.466591534234,40588.70353568154,6743700,MWG
2023-11-22,38926.03515625,39952.97829479429,38437.01461408606,39904.076240577895,15397500,MWG
2023-11-23,36480.9296875,39415.05271866622,36480.9296875,39121.6404155496,9553600,MWG
2023-11-24,37703.484375,37703.484375,36334.226836089496,37067.757660505835,11662000,MWG
2023-11-27,37165.55859375,37703.48115234375,37165.55859375,37654.5791015625,6093900,MWG
2023-11-28,37165.55859375,37312.26474609375,36529.83193359375,37214.46064453125,7809600,MWG
2023-11-29,37947.9921875,38583.7188607442,37312.2655142558,37312.2655142558,9512200,MWG
2023-11-30,37654.58203125,38241.40668628247,37654.58203125,37996.896413352275,4987098,MWG
2023-12-01,37899.08984375,38143.60010080645,37214.46112399193,37899.08984375,5048100,MWG
2023-12-04,39072.73828125,39561.75878539581,37947.991121714644,38045.795222543806,11280400,MWG
2023-12-05,39121.640625,39219.4447265625,38828.2283203125,39072.73857421875,7190100,MWG
2023-12-06,40050.78125,40148.585355616604,39072.740193833946,39121.642246642245,9776800,MWG
2023-12-07,39952.9765625,40197.48682298042,38632.621155905756,40148.584770884336,11560000,MWG
2023-12-08,41664.546875,42055.76327758216,39512.85666079812,39904.07306338028,17607000,MWG
2023-12-11,41566.74609375,41713.452256433826,40979.921443014704,41664.550202205886,7444500,MWG
2023-12-12,41566.74609375,41664.550202205886,41175.52965992647,41566.74609375,7282000,MWG
2023-12-13,40784.3125,42642.59052757794,40637.60633992806,41860.157673860915,13323600,MWG
2023-12-15,39855.171875,40686.50674846626,39610.66161809816,40686.50674846626,15172200,MWG
2023-12-18,38730.42578125,40050.781205610794,38632.62167574179,40050.781205610794,10066600,MWG
2023-12-19,39757.3671875,40001.877440805656,38339.20771832718,38632.62002229397,7070900,MWG
2023-12-20,41468.94140625,41468.94140625,39610.66337153597,39757.36953217129,24331400,MWG
2023-12-21,41713.44921875,41762.351269416766,40931.01640808177,41273.33076274912,8637700,MWG
2023-12-22,41420.0390625,41713.451381714876,41077.72469008264,41517.84316890496,7471600,MWG
2023-12-25,41713.44921875,42740.39228275205,41420.03691474941,41420.03691474941,9739900,MWG
2023-12-26,41762.3515625,42202.47002158958,41420.03720543033,41615.64540947014,9490400,MWG
2023-12-27,41909.05859375,42104.66680188885,41615.64628154171,41762.35243764585,6365000,MWG
2023-12-28,42104.6640625,42300.272257912315,41860.15381823461,41909.05586708769,8145500,MWG
2023-12-29,41860.15625,42349.17676693926,41713.450094918226,42251.3726635514,5642000,MWG
2024-01-02,41517.84375,42349.178666077736,41224.43142667844,42153.57045053004,8196900,MWG
2024-01-03,42251.375,42495.88527199074,41077.725694444445,41468.94212962963,7105900,MWG
2024-01-04,42251.375,42838.19965277778,42055.76678240741,42251.375,9772600,MWG
2024-01-05,42887.09765625,43131.60790514538,42055.7628100057,42251.371009122005,10064100,MWG
2024-01-08,42251.375,43327.22019675926,42251.375,43327.22019675926,7269200,MWG
2024-01-09,41762.3515625,42251.37207259953,41468.93925644028,42202.47002158958,10039100,MWG
2024-01-10,41322.234375,41957.96105769231,40979.920007396446,41762.352847633134,7906700,MWG
2024-01-11,41517.84375,42202.47250441696,41273.33348056537,41322.235534452295,5686900,MWG
2024-01-12,40979.91796875,41664.54666989857,40882.11386858592,40931.01591866796,7783700,MWG
2024-01-15,41957.9609375,42349.17735649767,41322.23425662879,41615.64657087704,10125100,MWG
2024-01-16,43327.21875,43425.02285553047,41860.15716704289,41957.96127257336,18190100,MWG
2024-01-17,43914.0390625,44598.667733853006,43327.21448705457,43327.21448705457,14801400,MWG
2024-01-19,45038.79296875,45674.51968817861,44305.262138640064,44989.89091340934,12844300,MWG
2024-01-22,45136.59375,45283.29990520044,44158.55271533044,45087.69169826652,7975900,MWG
2024-01-23,44403.0625,45136.593268171804,44256.35634636564,45136.593268171804,7364100,MWG
2024-01-24,43425.0234375,44451.96655933277,43376.12138407939,44207.456292229734,11048400,MWG
2024-01-25,44207.45703125,44207.45703125,43131.61183801162,43278.318000725936,8613100,MWG
2024-01-26,43914.0390625,44500.86363794543,43767.33291863864,44011.84315840757,4846900,MWG
2024-01-29,43620.62890625,44158.551460026625,43522.82480556334,43962.94325865331,4892300,MWG
2024-01-30,44403.0625,44451.96455121145,43522.825578193835,43620.62968061674,7901200,MWG
2024-01-31,44011.84765625,44892.084609375,43669.53328559028,44696.476397569444,9491600,MWG
2024-02-01,45185.49609375,45674.516614245134,44011.84684456169,44011.84684456169,11406100,MWG
2024-02-02,46359.14453125,46359.14453125,45087.69120022416,45478.90760977057,12775200,MWG
2024-02-05,46359.14453125,46554.752736023205,45772.31991693038,46456.9486336366,7536900,MWG
2024-02-06,45967.9296875,46456.95021609043,45772.32147606383,46456.95021609043,9910000,MWG
2024-02-07,45576.7109375,46016.82939075912,45430.00478641363,45919.02529003487,6748100,MWG
2024-02-15,44843.1796875,45967.92683342421,44843.1796875,45919.02478360142,9745100,MWG
2024-02-16,45283.30078125,45576.713097327214,44794.28025445464,45381.10488660907,5128000,MWG
2024-02-19,45772.32421875,46163.5406650641,45136.597493489586,45478.91188401442,8734200,MWG
2024-02-20,45772.32421875,45919.03038611779,44989.8913261218,45919.03038611779,9426400,MWG
2024-02-21,45087.69140625,45674.51602325108,44989.887303416486,45674.51602325108,7012800,MWG
2024-02-22,44305.2578125,45283.298823813464,44207.45371136865,45283.298823813464,11874370,MWG
2024-02-23,43033.8046875,44549.76826171875,42984.90263671875,44305.2580078125,17727600,MWG
2024-02-26,43376.12109375,43522.82725302988,42104.66771332441,43033.80672209696,15854800,MWG
2024-02-27,43767.3359375,44207.45439944134,43425.02157821229,43718.43388617319,11787710,MWG
2024-02-28,44305.2578125,44843.1803687224,43767.33525627759,44011.84550910596,16527900,MWG
2024-02-29,45185.49609375,45967.92892654221,44989.88788555195,45381.10430194806,15665800,MWG
2024-03-01,45576.7109375,46261.33964256974,45087.69043387876,45527.80888713788,16178500,MWG
2024-03-04,46359.14453125,46897.06709437632,45576.71171215717,45576.71171215717,17867800,MWG
2024-03-05,48902.05078125,48902.05078125,46456.9482421875,46554.75234375,23196300,MWG
2024-03-06,47630.6015625,49195.46732225359,47239.3851225616,48902.054992299796,15082600,MWG
2024-03-07,47924.01171875,48168.521982621176,47043.774768813775,47630.59940210459,10098100,MWG
2024-03-08,46701.4609375,48168.52253763089,45967.93013743455,48168.52253763089,21675600,MWG
2024-03-11,45381.10546875,47239.38349441002,45234.399308829474,46456.95064150054,14467500,MWG
2024-03-12,45723.41796875,46848.165148729946,45038.78925050134,45136.593353108285,17893000,MWG
2024-03-13,47483.890625,47630.59677523172,45772.3188722966,45772.3188722966,8934000,MWG
2024-03-14,46212.4375,47924.009259259255,46065.73134920635,47728.40105820105,14052000,MWG
2024-03-15,46310.2421875,46652.5565436906,45527.80937335005,46212.43808573126,8865700,MWG
2024-03-18,44892.0859375,46897.07016782407,44647.57566550926,46163.539351851854,12748100,MWG
2024-03-19,44500.8671875,45381.10412087912,44354.16103193681,44989.887706043955,8112800,MWG
2024-03-20,46945.96875,47581.69541015625,44598.6703125,44598.6703125,21254500,MWG
2024-03-21,47434.98828125,47875.10672922036,46945.967783505155,47434.98828125,9431300,MWG
2024-03-22,48021.81640625,48315.22872645112,46945.971232179225,47630.59997931517,14584500,MWG
2024-03-25,47239.3828125,49195.46491653727,47239.3828125,47924.01154891305,11012200,MWG
2024-03-26,47581.6953125,47826.20556590442,46750.36045092497,47239.38095773381,9418700,MWG
2024-03-27,49586.68359375,50271.312361316566,47483.89523622411,47728.40551035503,14053600,MWG
2024-03-28,49880.09375,51053.743014705884,49293.269117647054,49684.48553921568,12959700,MWG
2024-03-29,49977.8984375,50858.135396281796,49684.48611790607,49880.094330968685,13970500,MWG
2024-04-01,50271.30859375,51444.95782161965,49586.67987749271,49684.48397981517,15838100,MWG
2024-04-02,50466.91796875,50466.91796875,48853.15024300508,49880.0933412064,13183500,MWG
2024-04-03,49097.66015625,50075.701195219124,48804.247844559264,49880.0929874253,16982300,MWG
2024-04-04,49586.68359375,49586.68359375,47924.01372965977,48902.054826183434,13449700,MWG
2024-04-05,49880.09375,50369.11427696078,48364.13011642157,48902.05269607843,9422712,MWG
2024-04-08,48902.05078125,49880.091796875,48706.442578125,49880.091796875,6326000,MWG
2024-04-09,51640.56640625,51933.97871537642,48706.443314985794,48902.051521070076,21005300,MWG
2024-04-10,50858.1328125,52031.78203125,50564.7205078125,51738.3697265625,10353100,MWG
2024-04-11,51151.54296875,51640.563456022945,50075.69789674952,50075.69789674952,7294500,MWG
2024-04-12,50858.1328125,51444.957421875,50466.91640625,51151.5451171875,7115600,MWG
2024-04-15,48804.25,50858.13627254509,48413.03356713427,50564.72394789579,17235200,MWG
2024-04-16,48804.25,48902.05410821643,47630.6007014028,48413.03356713427,13988300,MWG
2024-04-17,48315.2265625,49293.26758603239,47875.108101910424,49293.26758603239,7506200,MWG
2024-04-19,47141.578125,48217.42326893154,46994.871969009335,48168.52121693465,9643100,MWG
2024-04-22,47532.79296875,48315.22577481996,47092.67451533565,48119.61757330247,13265100,MWG
2024-04-23,48706.4453125,49195.46584776606,47581.69808138805,48021.81656312751,18482000,MWG
2024-04-24,51151.54296875,51151.54296875,48755.34258111257,49097.656922203634,12469200,MWG
2024-04-25,52618.609375,52618.609375,50271.310815520446,50955.93956203532,19836400,MWG
2024-04-26,53694.453125,53792.257229052826,51836.17514799636,52325.19566826047,12531700,MWG
2024-05-02,54379.08203125,55552.73128372302,53498.84509189524,54770.29844874101,22343900,MWG
2024-05-03,54476.88671875,55943.94830004488,53792.257980812385,54476.88671875,30658300,MWG
2024-05-06,57019.79296875,57508.81349163808,54574.690354309605,54868.102668042455,12893200,MWG
2024-05-07,57997.83203125,58193.440233716276,56237.35820905354,57508.81152508432,12034000,MWG
2024-05-08,57802.2265625,57997.83477421742,56921.989609771575,57313.20603320643,10022500,MWG
2024-05-09,57606.6171875,57900.029499151104,57117.596668081496,57704.421291383704,12497400,MWG
2024-05-10,57606.6171875,57704.421291383704,56139.55562924448,57508.813083616296,9938732,MWG
2024-05-13,57019.79296875,57606.61759621569,56726.38065501715,57606.61759621569,7822045,MWG
2024-05-14,58780.265625,59660.50254783694,56726.379471713815,57215.399984401,16717050,MWG
2024-05-15,59464.8984375,60736.35185803865,58682.46556332237,59269.29021895559,14312140,MWG
2024-05-16,58584.66015625,59758.30944151711,58389.051942038815,59562.70122730592,15621650,MWG
2024-05-17,58291.24609375,58975.874823039005,57704.42146864513,58486.854302118285,11286340,MWG
2024-05-20,58682.46484375,60247.33057291666,58193.44430338541,58682.46484375,9882880,MWG
2024-05-21,59171.48046875,59953.91326833678,58682.45996900827,59269.28456869835,5776939,MWG
2024-05-22,59660.50390625,60247.328534836066,58291.24643954918,59269.28748719262,13927330,MWG
2024-05-23,60638.54296875,60638.54296875,58682.4609375,59367.0896484375,10583020,MWG
2024-05-24,59171.48046875,60345.12966813017,57606.61486957645,59856.10916838843,14576250,MWG
2024-05-27,58682.46484375,59171.48538411458,57900.03197916666,58780.268951822916,7150902,MWG
2024-05-28,60149.5234375,61420.97677845529,58780.265993394314,59073.67830284553,10823210,MWG
2024-05-29,59171.48046875,60638.54196797521,59171.48046875,60247.32556818182,7966354,MWG
2024-05-30,61420.9765625,61420.9765625,57900.02886146497,58584.65758111067,15822110,MWG
2024-05-31,62203.41015625,62985.84298840409,61029.76090801887,61420.97732409591,10588330,MWG
2024-06-03,62594.625,62692.4291015625,61812.1921875,62496.8208984375,9500879,MWG
2024-06-04,62399.01953125,62790.235954643416,61714.39079031152,62594.62774294671,11391590,MWG
2024-06-05,60638.54296875,61909.9962890625,60247.3265625,61616.583984375,15297380,MWG
2024-06-06,60540.7421875,61127.56682905897,60247.329866720516,60638.546294426495,15580270,MWG
2024-06-07,60736.34765625,61420.97637379227,60442.93534873189,60931.955861262075,6039669,MWG
2024-06-10,61616.5859375,61909.99825148809,60638.54489087302,60834.15310019841,8814191,MWG
2024-06-11,60931.95703125,62007.80217947432,60442.936509329855,61909.99807509029,6825770,MWG
2024-06-12,62007.80078125,62496.82129214314,60638.54335074921,61225.36796382098,6597946,MWG
2024-06-13,62594.625,62985.84140625,61714.3880859375,62301.2126953125,8131000,MWG
2024-06-14,61616.5859375,62790.235193452376,61616.5859375,62594.62698412698,8902800,MWG
2024-06-17,60638.54296875,61420.97578125,59660.501953125,61420.97578125,9503600,MWG
2024-06-18,60834.15234375,61127.564654089634,59758.30720583803,60736.34824030346,8140700,MWG
2024-06-19,61909.99609375,62301.2124987658,60247.32637243286,60540.738676194705,7917309,MWG
2024-06-20,62105.609375,62105.609375,61127.568282480315,61812.197047244095,6274318,MWG
2024-06-21,62105.609375,63279.258686023626,61029.76417322835,61616.58882874016,8235290,MWG
2024-06-24,60638.54296875,62105.6044921875,60149.5224609375,62105.6044921875,11899270,MWG
2024-06-25,60638.54296875,61323.1716796875,60247.3265625,60638.54296875,6461173,MWG
2024-06-26,61225.37109375,61812.195736821086,59953.917700429316,61127.56698657149,9625646,MWG
2024-06-27,62007.80078125,62203.40898560725,60638.54335074921,60638.54335074921,8297814,MWG
2024-06-28,61514.890625,62204.96151342147,60726.23818108974,62204.96151342147,6604200,MWG
2024-07-01,64866.6640625,64866.6640625,61120.56492211246,61712.05426006839,21785870,MWG
2024-07-02,65063.828125,65063.828125,63782.26787405303,64866.665009469696,9972680,MWG
2024-07-03,64570.921875,65458.15591603053,64176.59563454198,64965.24811545802,9782969,MWG
2024-07-04,64176.59375,65359.57243663595,63979.43063556068,64768.083093317975,6367690,MWG
2024-07-05,64669.50390625,64866.66702791539,64078.01454125381,64275.1776629192,9564759,MWG
2024-07-08,66049.640625,66443.96683768656,64669.49888059701,64669.49888059701,11173160,MWG
2024-07-09,65852.484375,66246.81062874252,65359.576557821856,66246.81062874252,8910990,MWG
2024-07-10,64275.17578125,65852.48070839724,64275.17578125,65753.89915045054,12345250,MWG
2024-07-11,63880.8515625,64768.085611979164,63683.68844039352,64472.340928819445,10103700,MWG
2024-07-12,63880.8515625,64472.340928819445,63190.78063512732,63880.8515625,9034839,MWG
2024-07-15,63387.94140625,64078.012308028774,63190.77829145607,63979.43075063181,4518892,MWG
2024-07-16,63190.77734375,64373.75601477184,63190.77734375,63683.68512334243,8532944,MWG
2024-07-17,62599.2890625,63782.26775344488,61317.72881397638,63782.26775344488,19500170,MWG
2024-07-18,64078.01171875,64078.01171875,62500.706814903846,62599.28837139423,10265690,MWG
2024-07-19,64669.50390625,65359.574832078884,63782.26985875572,64078.01454125381,13518260,MWG
2024-07-22,64373.7578125,64472.33937117152,62895.03443242726,64275.17625382848,6207700,MWG
2024-07-23,61613.47265625,64078.0115625,61120.564875000004,64078.0115625,10527700,MWG
2024-07-24,60529.078125,61120.56748778502,57768.794432003255,60726.24124592834,15845500,MWG
2024-07-25,60134.75,60134.75,58853.18975409836,59148.934426229505,6940300,MWG
2024-07-26,60134.75,60134.75,59543.2606557377,59641.84221311475,6336000,MWG
2024-07-29,61120.56640625,61514.89264112903,60233.33237777218,60529.077053931454,7269200,MWG
2024-07-30,62106.3828125,62303.54593253969,61021.98565228175,61120.56721230159,8056300,MWG
2024-07-31,62895.03515625,63585.10607489224,62599.29047683189,62993.616716056036,16098200,MWG
2024-08-01,61219.1484375,62895.0349486715,60627.659080615944,62895.0349486715,12506300,MWG
2024-08-02,62007.80078125,62007.80078125,59839.00647729531,60134.75115510731,8601200,MWG
2024-08-05,60726.23828125,61416.30917080966,59444.67805778206,60627.65672559862,12492700,MWG
2024-08-06,61416.3125,61416.3125,59740.42596308186,60923.40469502408,7253700,MWG
2024-08-07,61416.3125,61613.47562199037,60627.66001203853,61416.3125,5724900,MWG
2024-08-08,61514.890625,62007.79840244391,61021.982847556086,61120.56440304487,6334300,MWG
2024-08-09,64669.50390625,64866.66702791539,61613.475520436354,61810.63864210175,18245100,MWG
2024-08-12,65655.3203125,65852.48343656155,64669.50469219219,64965.249378284534,11465200,MWG
2024-08-13,65753.8984375,66246.80622188906,64570.919754966264,65852.4799943778,9617000,MWG
2024-08-14,65655.3203125,66049.64656062312,64866.66781625375,65852.48343656155,8086023,MWG
2024-08-15,64965.24609375,65458.15387898331,64373.75675147003,65359.57232193664,8243953,MWG
2024-08-16,68021.2734375,68514.18121603261,64965.24521059783,65063.82676630435,18851530,MWG
2024-08-19,68021.2734375,68711.34432744565,67626.94721467391,68021.2734375,7646938,MWG
2024-08-20,68514.1796875,68514.1796875,67331.20104541366,68021.27191996403,9186219,MWG
2024-08-21,68809.9296875,69204.2559321275,67922.69563708811,68415.6034428725,10886750,MWG
2024-08-22,69007.09375,69204.25687499999,68119.8596875,68711.3490625,7168737,MWG
2024-08-23,69007.09375,69204.25687499999,68317.0228125,69007.09375,7003727,MWG
2024-08-26,68809.9296875,69795.74529906877,68612.76656518625,69007.09280981375,6397046,MWG
2024-08-28,68415.6015625,68711.34623784221,67725.53065336816,68711.34623784221,7841028,MWG
2024-08-29,68119.859375,68415.60406114327,67626.95156476121,67922.69625090448,5170049,MWG
2024-08-30,68809.9296875,68809.9296875,67725.53251477436,68119.85875940186,6408100,MWG
2024-09-04,68119.859375,68711.34874728654,67232.6253165702,67725.53312680898,5262449,MWG
2024-09-05,66936.875,67922.69053755523,66641.13033873343,67824.10898379971,9159324,MWG
2024-09-06,67035.4609375,67035.4609375,65852.48221507353,66641.13469669118,9357500,MWG
2024-09-09,66542.5546875,67035.4625,66246.81,66739.71781249999,4521000,MWG
2024-09-10,66838.296875,67725.53090431416,66542.55219856194,66542.55219856194,7228239,MWG
2024-09-11,66838.296875,66936.87843381269,66148.22596331121,66838.296875,8325061,MWG
2024-09-12,66542.5546875,67035.4625,66246.81,67035.4625,4621532,MWG
2024-09-13,66246.8046875,66542.54935128348,65556.73380533855,66246.8046875,8524512,MWG
2024-09-16,65162.41015625,66049.6441825832,65063.82859776853,65951.06262410173,6719500,MWG
2024-09-17,65852.484375,65852.484375,64570.92405033682,65260.99499438622,9763213,MWG
2024-09-18,67232.625,67626.95124633431,65852.48313782991,65951.06469941349,11630730,MWG
2024-09-19,67232.625,67528.36968475074,66739.71719208211,67528.36968475074,7034627,MWG
2024-09-20,67035.4609375,67725.53185891545,67035.4609375,67626.95029871324,5563618,MWG
2024-09-23,66345.390625,67035.46155274888,65852.48281946508,67035.46155274888,6268700,MWG
2024-09-24,67134.0390625,67824.109948605,66542.54973155286,66542.54973155286,8581513,MWG
2024-09-25,67725.53125,67725.53125,67035.46033478894,67528.36813136828,6883346,MWG
2024-09-26,67331.203125,68514.18180362372,67331.203125,67824.11090775988,8115635,MWG
2024-09-27,66542.5546875,67626.951875,65852.48375,67626.951875,13736500,MWG
2024-09-30,67134.0390625,67134.0390625,65951.06040060573,66542.54973155286,6461113,MWG
2024-10-01,66838.296875,67725.53090431416,66838.296875,67331.20466906342,10581700,MWG
2024-10-02,66443.96875,66936.87653004451,66049.6425259644,66542.55030600891,8225448,MWG
2024-10-03,65359.57421875,66443.97137773379,64866.66641921191,66443.97137773379,16104020,MWG
2024-10-04,65458.15625,65852.48249246988,65260.99312876506,65556.73781061747,5375300,MWG
2024-10-07,65359.57421875,66148.22669801093,64965.24797911953,65753.90045838046,6832200,MWG
2024-10-08,64275.17578125,65753.89915045054,64078.0126653566,65753.89915045054,12195150,MWG
2024-10-09,63289.359375,64373.75649824766,62697.870035046726,64078.011828271025,21532040,MWG
2024-10-10,64078.01171875,64472.33794471154,63190.77771033654,63585.103936298074,9483653,MWG
2024-10-11,63585.10546875,64373.75793968023,62599.28988008721,64078.0132630814,10190030,MWG
2024-10-14,62697.87109375,64078.01291027909,62697.87109375,63979.43135195558,9065400,MWG
2024-10-15,63486.5234375,63880.84967003106,62796.452530570656,62993.61564683618,13285810,MWG
2024-10-16,64570.921875,64768.08499522901,63387.94315362596,63486.52471374046,15498200,MWG
2024-10-17,64866.6640625,64866.6640625,64275.17472454407,64866.6640625,7043310,MWG
2024-10-18,64768.08203125,65162.40825366248,64275.1742532344,64965.24514245624,6373223,MWG
2024-10-21,64866.6640625,65063.82717515197,63979.43005556611,64373.75628087006,5173000,MWG
