time,close,high,low,open,volume,ticker
2023-02-09,15606.060546875,16098.484375,15606.060546875,15909.0908203125,21704230,HPG
2023-02-10,15530.302734375,15757.576171875,15265.1513671875,15681.818359375,21109438,HPG
2023-02-13,15303.0302734375,15454.5458984375,14962.12109375,15454.5458984375,24871174,HPG
2023-02-14,15606.060546875,15833.3330078125,15340.9091796875,15378.7880859375,22828870,HPG
2023-02-15,15757.576171875,15946.9697265625,15340.9091796875,15606.060546875,26500582,HPG
2023-02-16,16136.36328125,16212.12109375,15606.060546875,15871.2119140625,31567666,HPG
2023-02-17,15909.0908203125,16174.2421875,15909.0908203125,16136.36328125,18075682,HPG
2023-02-20,16590.908203125,16590.908203125,15909.0908203125,15909.0908203125,33979042,HPG
2023-02-21,16363.63671875,16893.939453125,16363.63671875,16704.544921875,28299346,HPG
2023-02-22,16060.6064453125,16742.423828125,16060.6064453125,16212.12109375,45272962,HPG
2023-02-23,16287.87890625,16287.87890625,15454.5458984375,16022.7275390625,44336026,HPG
2023-02-24,15757.576171875,16287.87890625,15643.939453125,16287.87890625,20010670,HPG
2023-02-27,15227.2724609375,15568.181640625,15113.63671875,15454.5458984375,41429650,HPG
2023-02-28,15151.515625,15530.302734375,15075.7578125,15492.423828125,21555334,HPG
2023-03-01,15833.3330078125,15833.3330078125,15000.0,15151.515625,25681126,HPG
2023-03-02,15606.060546875,15984.8486328125,15606.060546875,15909.0908203125,12715954,HPG
2023-03-03,15416.6669921875,15984.8486328125,15416.6669921875,15757.576171875,28528498,HPG
2023-03-06,15454.5458984375,15795.4541015625,15454.5458984375,15643.939453125,15496534,HPG
2023-03-07,15984.8486328125,16174.2421875,15568.181640625,15606.060546875,39047842,HPG
2023-03-08,16060.6064453125,16060.6064453125,15757.576171875,15833.3330078125,21397726,HPG
2023-03-09,16060.6064453125,16325.7578125,16060.6064453125,16060.6064453125,31113190,HPG
2023-03-10,16136.36328125,16250.0,15909.0908203125,16022.7275390625,29710954,HPG
2023-03-13,15984.8486328125,16212.12109375,15833.3330078125,15946.9697265625,27812266,HPG
2023-03-14,15378.7880859375,15984.8486328125,15303.0302734375,15946.9697265625,40808722,HPG
2023-03-15,16136.36328125,16136.36328125,15606.060546875,15757.576171875,36242578,HPG
2023-03-16,15795.4541015625,15984.8486328125,15530.302734375,15909.0908203125,39926566,HPG
2023-03-17,15454.5458984375,15946.9697265625,15454.5458984375,15946.9697265625,45163006,HPG
2023-03-20,15151.515625,15606.060546875,15151.515625,15454.5458984375,30345346,HPG
2023-03-21,15492.423828125,15568.181640625,15037.87890625,15303.0302734375,26179822,HPG
2023-03-22,15378.7880859375,15606.060546875,15265.1513671875,15568.181640625,17077762,HPG
2023-03-23,15454.5458984375,15454.5458984375,15189.3935546875,15303.0302734375,18770002,HPG
2023-03-24,15454.5458984375,15530.302734375,15378.7880859375,15492.423828125,20261470,HPG
2023-03-27,15757.576171875,15833.3330078125,15416.6669921875,15454.5458984375,27170614,HPG
2023-03-28,15681.818359375,15909.0908203125,15681.818359375,15833.3330078125,16501450,HPG
2023-03-29,15757.576171875,15984.8486328125,15681.818359375,15681.818359375,24101667,HPG
2023-03-30,15757.576171875,16022.7275390625,15719.697265625,15909.0908203125,27853450,HPG
2023-03-31,15757.576171875,15833.3330078125,15416.6669921875,15757.576171875,31376794,HPG
2023-04-03,15909.0908203125,15984.8486328125,15795.4541015625,15946.9697265625,28209058,HPG
2023-04-04,15984.8486328125,16060.6064453125,15871.2119140625,16022.7275390625,26221006,HPG
2023-04-05,16287.87890625,16287.87890625,15871.2119140625,15984.8486328125,33689962,HPG
2023-04-06,16287.87890625,16590.908203125,16212.12109375,16325.7578125,36813346,HPG
2023-04-07,16060.6064453125,16363.63671875,15984.8486328125,16287.87890625,24503158,HPG
2023-04-10,15681.818359375,16174.2421875,15606.060546875,16098.484375,35436322,HPG
2023-04-11,15757.576171875,15795.4541015625,15606.060546875,15681.818359375,19359396,HPG
2023-04-12,15719.697265625,15833.3330078125,15643.939453125,15833.3330078125,14240422,HPG
2023-04-13,15492.423828125,15757.576171875,15416.6669921875,15757.576171875,19901770,HPG
2023-04-14,15643.939453125,15795.4541015625,15530.302734375,15568.181640625,18226426,HPG
2023-04-17,15795.4541015625,15833.3330078125,15606.060546875,15606.060546875,12243658,HPG
2023-04-18,15871.2119140625,15909.0908203125,15757.576171875,15833.3330078125,15274642,HPG
2023-04-19,15757.576171875,15946.9697265625,15757.576171875,15946.9697265625,13832410,HPG
2023-04-20,15757.576171875,15833.3330078125,15719.697265625,15757.576171875,8767042,HPG
2023-04-21,15681.818359375,15795.4541015625,15681.818359375,15757.576171875,17708656,HPG
2023-04-24,15643.939453125,15757.576171875,15568.181640625,15681.818359375,21595858,HPG
2023-04-25,15946.9697265625,16098.484375,15681.818359375,15757.576171875,27767782,HPG
2023-04-26,16666.666015625,16666.666015625,15833.3330078125,15946.9697265625,57208336,HPG
2023-04-27,16439.39453125,16666.666015625,16363.63671875,16666.666015625,25345714,HPG
2023-04-28,16401.515625,16515.15234375,16212.12109375,16439.39453125,22032910,HPG
2023-05-04,16136.36328125,16363.63671875,16060.6064453125,16250.0,21967966,HPG
2023-05-05,16250.0,16439.39453125,16060.6064453125,16136.36328125,16930714,HPG
2023-05-08,16363.63671875,16477.2734375,16250.0,16325.7578125,15112150,HPG
2023-05-09,16515.15234375,16780.302734375,16363.63671875,16363.63671875,29586214,HPG
2023-05-10,16439.39453125,16590.908203125,16401.515625,16515.15234375,11660889,HPG
2023-05-11,16477.2734375,16628.787109375,16363.63671875,16515.15234375,18136930,HPG
2023-05-12,16931.818359375,17045.455078125,16363.63671875,16477.2734375,59664394,HPG
2023-05-15,16742.423828125,17121.212890625,16742.423828125,17007.576171875,23592490,HPG
2023-05-16,16666.666015625,16893.939453125,16590.908203125,16742.423828125,24426334,HPG
2023-05-17,16515.15234375,16742.423828125,16477.2734375,16666.666015625,38400250,HPG
2023-05-18,16628.787109375,16818.181640625,16515.15234375,16590.908203125,24605722,HPG
2023-05-19,16515.15234375,16742.423828125,16401.515625,16666.666015625,17113046,HPG
2023-05-22,16590.908203125,16742.423828125,16477.2734375,16515.15234375,19690966,HPG
2023-05-23,16439.39453125,16704.544921875,16363.63671875,16628.787109375,18338890,HPG
2023-05-24,16136.36328125,16590.908203125,16136.36328125,16590.908203125,26822530,HPG
2023-05-25,16060.6064453125,16250.0,16060.6064453125,16136.36328125,17861578,HPG
2023-05-26,15984.8486328125,16212.12109375,15795.4541015625,16136.36328125,21236422,HPG
2023-05-29,16250.0,16250.0,16060.6064453125,16136.36328125,14641174,HPG
2023-05-30,16174.2421875,16363.63671875,16098.484375,16287.87890625,17764426,HPG
2023-05-31,16060.6064453125,16250.0,16022.7275390625,16212.12109375,17906722,HPG
2023-06-01,16212.12109375,16212.12109375,15946.9697265625,16022.7275390625,14303782,HPG
2023-06-02,16363.63671875,16515.15234375,16250.0,16287.87890625,25101778,HPG
2023-06-05,16401.515625,16704.544921875,16363.63671875,16515.15234375,26524474,HPG
2023-06-06,16477.2734375,16553.03125,16325.7578125,16439.39453125,15575866,HPG
2023-06-07,17121.212890625,17272.7265625,16666.666015625,16666.666015625,73279270,HPG
2023-06-08,17272.7265625,17537.87890625,17196.96875,17196.96875,56408746,HPG
2023-06-09,17348.484375,17348.484375,17045.455078125,17272.7265625,32016994,HPG
2023-06-12,17386.36328125,17537.87890625,17045.455078125,17500.0,29329342,HPG
2023-06-13,17727.2734375,17765.15234375,17348.484375,17424.2421875,49037206,HPG
2023-06-14,17500.0,17765.15234375,17500.0,17765.15234375,33892054,HPG
2023-06-15,17537.87890625,17613.63671875,17424.2421875,17424.2421875,23344726,HPG
2023-06-16,17765.15234375,18030.302734375,17537.87890625,17613.63671875,43657018,HPG
2023-06-19,17689.39453125,17803.03125,17651.515625,17765.15234375,17636386,HPG
2023-06-20,17916.666015625,17916.666015625,17651.515625,17689.39453125,19282954,HPG
2023-06-21,18636.36328125,18674.2421875,17803.03125,17954.544921875,50148910,HPG
2023-06-22,18825.7578125,18901.515625,18446.96875,18712.12109375,30407914,HPG
2023-06-23,19242.423828125,19356.060546875,18750.0,18825.7578125,39123795,HPG
2023-06-26,19090.908203125,19318.181640625,18712.12109375,19242.423828125,26926942,HPG
2023-06-27,19545.455078125,19545.455078125,19015.15234375,19204.544921875,26463490,HPG
2023-06-28,20151.515625,20227.2734375,19621.212890625,19696.96875,42858946,HPG
2023-06-29,19545.455078125,20227.2734375,19545.455078125,20189.39453125,52103962,HPG
2023-06-30,19810.60546875,19848.484375,19431.818359375,19469.697265625,43518550,HPG
2023-07-03,19848.484375,20037.87890625,19621.212890625,19848.484375,22871770,HPG
2023-07-04,19886.36328125,19886.36328125,19621.212890625,19810.60546875,28681222,HPG
2023-07-05,20416.666015625,20606.060546875,19886.36328125,20000.0,44263822,HPG
2023-07-06,20454.544921875,20568.181640625,20075.7578125,20378.787109375,37120114,HPG
2023-07-07,20795.455078125,20795.455078125,20075.7578125,20378.787109375,33302542,HPG
2023-07-10,20984.84765625,21174.2421875,20719.697265625,20795.455078125,32033362,HPG
2023-07-11,20681.818359375,21250.0,20643.939453125,21060.60546875,31970398,HPG
2023-07-12,20454.544921875,20795.455078125,20189.39453125,20681.818359375,36640822,HPG
2023-07-13,20492.423828125,20833.333984375,20378.787109375,20833.333984375,18760762,HPG
2023-07-14,20833.333984375,20833.333984375,20492.423828125,20568.181640625,22543486,HPG
2023-07-17,20681.818359375,21022.7265625,20606.060546875,20984.84765625,16623946,HPG
2023-07-18,20606.060546875,20719.697265625,20492.423828125,20681.818359375,16490098,HPG
2023-07-19,20757.576171875,20984.84765625,20492.423828125,20530.302734375,20299354,HPG
2023-07-20,21363.63671875,21363.63671875,20681.818359375,20681.818359375,41045834,HPG
2023-07-21,21515.15234375,21515.15234375,21287.87890625,21477.2734375,24361879,HPG
2023-07-24,21401.515625,21666.666015625,21212.12109375,21553.03125,23006173,HPG
2023-07-25,21401.515625,21477.2734375,21212.12109375,21401.515625,26697355,HPG
2023-07-26,21515.15234375,21553.03125,21325.7578125,21401.515625,30463830,HPG
2023-07-27,21515.15234375,21742.423828125,21287.87890625,21515.15234375,28137079,HPG
2023-07-28,21439.39453125,21666.666015625,21325.7578125,21515.15234375,30411874,HPG
2023-07-31,21363.63671875,21401.515625,20719.697265625,21363.63671875,61445391,HPG
2023-08-01,20833.333984375,21287.87890625,20833.333984375,21287.87890625,37175845,HPG
2023-08-02,20833.333984375,21098.484375,20643.939453125,20757.576171875,24451850,HPG
2023-08-03,20340.908203125,20833.333984375,20075.7578125,20719.697265625,77034829,HPG
2023-08-04,20719.697265625,20833.333984375,20303.03125,20303.03125,29265468,HPG
2023-08-07,20871.212890625,21022.7265625,20681.818359375,20871.212890625,31376412,HPG
2023-08-08,20606.060546875,21136.36328125,20568.181640625,20909.091796875,34265245,HPG
2023-08-09,21060.60546875,21098.484375,20492.423828125,20606.060546875,56447092,HPG
2023-08-10,20719.697265625,21136.36328125,20681.818359375,21136.36328125,22525574,HPG
2023-08-11,20984.84765625,21022.7265625,20568.181640625,20757.576171875,31121784,HPG
2023-08-14,21325.7578125,21477.2734375,20946.96875,21060.60546875,59631738,HPG
2023-08-15,21174.2421875,21401.515625,21098.484375,21325.7578125,24158163,HPG
2023-08-16,21174.2421875,21212.12109375,20946.96875,21174.2421875,19792910,HPG
2023-08-17,21287.87890625,21742.423828125,21212.12109375,21212.12109375,62385535,HPG
2023-08-18,20075.7578125,21212.12109375,19848.484375,21136.36328125,61244580,HPG
2023-08-21,19848.484375,20113.63671875,19621.212890625,20037.87890625,41555407,HPG
2023-08-22,19810.60546875,19962.12109375,19015.15234375,19848.484375,49556508,HPG
2023-08-23,19431.818359375,20037.87890625,19431.818359375,19962.12109375,28846394,HPG
2023-08-24,19924.2421875,19924.2421875,19393.939453125,19431.818359375,21960720,HPG
2023-08-25,19659.091796875,20000.0,19659.091796875,19848.484375,28879896,HPG
2023-08-28,20340.908203125,20340.908203125,19696.96875,19696.96875,30512194,HPG
2023-08-29,20454.544921875,20568.181640625,20227.2734375,20378.787109375,23760790,HPG
2023-08-30,20606.060546875,20643.939453125,20265.15234375,20454.544921875,26980138,HPG
2023-08-31,20909.091796875,21136.36328125,20681.818359375,20757.576171875,34232482,HPG
2023-09-05,21060.60546875,21174.2421875,20643.939453125,21060.60546875,32475444,HPG
2023-09-06,21969.697265625,21969.697265625,20757.576171875,21022.7265625,69939670,HPG
2023-09-07,21704.544921875,22196.96875,21590.908203125,21969.697265625,44870508,HPG
2023-09-08,21780.302734375,22083.333984375,21515.15234375,21590.908203125,47448032,HPG
2023-09-11,21212.12109375,22007.576171875,21022.7265625,21969.697265625,62960830,HPG
2023-09-12,21780.302734375,21780.302734375,20984.84765625,21212.12109375,30090085,HPG
2023-09-13,21515.15234375,22272.7265625,21401.515625,21818.181640625,65027686,HPG
2023-09-14,21060.60546875,21628.787109375,21022.7265625,21515.15234375,47688166,HPG
2023-09-15,20909.091796875,21287.87890625,20909.091796875,21136.36328125,33990790,HPG
2023-09-18,20909.091796875,21287.87890625,20606.060546875,20909.091796875,28038382,HPG
2023-09-19,21325.7578125,21325.7578125,20833.333984375,21212.12109375,29083426,HPG
2023-09-20,21515.15234375,21628.787109375,21250.0,21325.7578125,35458762,HPG
2023-09-21,21515.15234375,22045.455078125,21325.7578125,21515.15234375,56708782,HPG
2023-09-22,20681.818359375,21174.2421875,20265.15234375,21022.7265625,67815658,HPG
2023-09-25,19696.96875,20833.333984375,19469.697265625,20454.544921875,48672754,HPG
2023-09-26,19848.484375,20303.03125,19583.333984375,19583.333984375,40964350,HPG
2023-09-27,20075.7578125,20227.2734375,19810.60546875,19810.60546875,29418970,HPG
2023-09-28,20151.515625,20340.908203125,19848.484375,20151.515625,23050630,HPG
2023-09-29,19924.2421875,20340.908203125,19886.36328125,20303.03125,21439570,HPG
2023-10-02,19848.484375,20037.87890625,19696.96875,19924.2421875,15681664,HPG
2023-10-03,18787.87890625,19772.7265625,18712.12109375,19772.7265625,53681758,HPG
2023-10-04,19128.787109375,19318.181640625,18181.818359375,18560.60546875,27911662,HPG
2023-10-05,18863.63671875,19318.181640625,18825.7578125,19242.423828125,13891876,HPG
2023-10-06,18901.515625,19166.666015625,18674.2421875,18825.7578125,27521998,HPG
2023-10-09,19318.181640625,19393.939453125,18901.515625,18901.515625,15361960,HPG
2023-10-10,19696.96875,19886.36328125,19393.939453125,19469.697265625,26592322,HPG
2023-10-11,19848.484375,19886.36328125,19545.455078125,19810.60546875,18200026,HPG
2023-10-12,19545.455078125,19924.2421875,19393.939453125,19924.2421875,30501634,HPG
2023-10-13,19507.576171875,19507.576171875,18977.2734375,19393.939453125,26991358,HPG
2023-10-16,18939.39453125,19545.455078125,18939.39453125,19507.576171875,21469798,HPG
2023-10-17,18787.87890625,19280.302734375,18787.87890625,19090.908203125,20224378,HPG
2023-10-18,18181.818359375,18901.515625,17575.7578125,18787.87890625,41605210,HPG
2023-10-19,17954.544921875,18333.333984375,17765.15234375,18257.576171875,27633010,HPG
2023-10-20,18446.96875,18446.96875,17689.39453125,17954.544921875,21880450,HPG
2023-10-23,18181.818359375,18446.96875,17954.544921875,18446.96875,15811882,HPG
2023-10-24,18181.818359375,18484.84765625,17916.666015625,18219.697265625,13085290,HPG
2023-10-25,18219.697265625,18636.36328125,18219.697265625,18219.697265625,15921970,HPG
2023-10-26,17272.7265625,18068.181640625,17121.212890625,18030.302734375,41065990,HPG
2023-10-27,17689.39453125,17803.03125,17310.60546875,17613.63671875,28711582,HPG
2023-10-30,17424.2421875,17992.423828125,17424.2421875,17689.39453125,21388618,HPG
2023-10-31,17424.2421875,17803.03125,17348.484375,17803.03125,27683038,HPG
2023-11-01,18143.939453125,18143.939453125,17386.36328125,17424.2421875,46938934,HPG
2023-11-02,19128.787109375,19393.939453125,18257.576171875,18333.333984375,36394774,HPG
2023-11-03,19015.15234375,19318.181640625,18750.0,19242.423828125,27057754,HPG
2023-11-06,19507.576171875,19621.212890625,19090.908203125,19204.544921875,62133058,HPG
2023-11-07,19545.455078125,19848.484375,19280.302734375,19545.455078125,26243842,HPG
2023-11-08,20416.666015625,20416.666015625,19393.939453125,19545.455078125,46884682,HPG
2023-11-09,20227.2734375,20757.576171875,20151.515625,20416.666015625,41397310,HPG
2023-11-10,20075.7578125,20530.302734375,19962.12109375,20000.0,38383090,HPG
2023-11-13,20606.060546875,20909.091796875,20075.7578125,20075.7578125,58142434,HPG
2023-11-14,20454.544921875,20833.333984375,20227.2734375,20757.576171875,31904398,HPG
2023-11-15,20454.544921875,21060.60546875,20454.544921875,20871.212890625,45926758,HPG
2023-11-16,20606.060546875,20606.060546875,20303.03125,20340.908203125,21556918,HPG
2023-11-17,20075.7578125,20757.576171875,19924.2421875,20606.060546875,57246946,HPG
2023-11-20,20189.39453125,20378.787109375,19772.7265625,19772.7265625,24089998,HPG
2023-11-21,20492.423828125,20833.333984375,20416.666015625,20454.544921875,35339962,HPG
2023-11-22,20606.060546875,20606.060546875,20378.787109375,20454.544921875,23688058,HPG
2023-11-23,19583.333984375,20719.697265625,19583.333984375,20681.818359375,28781938,HPG
2023-11-24,20000.0,20000.0,19356.060546875,19696.96875,34621618,HPG
2023-11-27,19924.2421875,20265.15234375,19848.484375,20075.7578125,22076470,HPG
2023-11-28,20227.2734375,20227.2734375,19734.84765625,20000.0,27109234,HPG
2023-11-29,20454.544921875,20530.302734375,20189.39453125,20227.2734375,30495958,HPG
2023-11-30,20113.63671875,20606.060546875,20113.63671875,20530.302734375,28223050,HPG
2023-12-01,20378.787109375,20530.302734375,20037.87890625,20303.03125,23077954,HPG
2023-12-04,20833.333984375,21022.7265625,20492.423828125,20606.060546875,55943974,HPG
2023-12-05,20643.939453125,20871.212890625,20568.181640625,20833.333984375,29906050,HPG
2023-12-06,20909.091796875,20909.091796875,20606.060546875,20643.939453125,24615490,HPG
2023-12-07,20909.091796875,21136.36328125,20416.666015625,20946.96875,66364186,HPG
2023-12-08,20984.84765625,21401.515625,20833.333984375,21060.60546875,69674482,HPG
2023-12-11,20833.333984375,21060.60546875,20681.818359375,20984.84765625,23747326,HPG
2023-12-12,21174.2421875,21363.63671875,20833.333984375,20833.333984375,42545710,HPG
2023-12-13,20719.697265625,21363.63671875,20681.818359375,21287.87890625,44296162,HPG
2023-12-14,20492.423828125,20871.212890625,20492.423828125,20871.212890625,42677578,HPG
2023-12-15,20303.03125,20606.060546875,20265.15234375,20530.302734375,47753638,HPG
2023-12-18,20151.515625,20454.544921875,20151.515625,20378.787109375,20404294,HPG
2023-12-19,20606.060546875,20606.060546875,20113.63671875,20151.515625,28179622,HPG
2023-12-20,20606.060546875,20719.697265625,20530.302734375,20606.060546875,23743630,HPG
2023-12-21,20606.060546875,20681.818359375,20416.666015625,20530.302734375,20067166,HPG
2023-12-22,20492.423828125,20719.697265625,20492.423828125,20606.060546875,23134450,HPG
2023-12-25,20795.455078125,20909.091796875,20568.181640625,20568.181640625,29298058,HPG
2023-12-26,21060.60546875,21136.36328125,20757.576171875,20757.576171875,44672626,HPG
2023-12-27,21022.7265625,21212.12109375,21022.7265625,21098.484375,27689506,HPG
2023-12-28,21174.2421875,21363.63671875,20946.96875,21022.7265625,42908182,HPG
2023-12-29,21174.2421875,21287.87890625,21060.60546875,21174.2421875,29931012,HPG
2024-01-02,20795.455078125,21325.7578125,20795.455078125,21287.87890625,29287102,HPG
2024-01-03,21060.60546875,21060.60546875,20757.576171875,20757.576171875,24518206,HPG
2024-01-04,21022.7265625,21287.87890625,20984.84765625,21060.60546875,52262362,HPG
2024-01-05,21060.60546875,21136.36328125,20871.212890625,21022.7265625,22951366,HPG
2024-01-08,21098.484375,21401.515625,21098.484375,21174.2421875,43447006,HPG
2024-01-09,20984.84765625,21174.2421875,20833.333984375,21136.36328125,39389986,HPG
2024-01-10,20719.697265625,21022.7265625,20643.939453125,20984.84765625,43159378,HPG
2024-01-11,20833.333984375,20946.96875,20757.576171875,20795.455078125,20248666,HPG
2024-01-12,20568.181640625,20795.455078125,20492.423828125,20719.697265625,38070778,HPG
2024-01-15,20530.302734375,20795.455078125,20530.302734375,20606.060546875,16658596,HPG
2024-01-16,21060.60546875,21060.60546875,20492.423828125,20530.302734375,27412702,HPG
2024-01-17,20946.96875,21174.2421875,20946.96875,21098.484375,31146982,HPG
2024-01-18,20946.96875,21098.484375,20909.091796875,20984.84765625,17204878,HPG
2024-01-19,21060.60546875,21136.36328125,20909.091796875,21022.7265625,19809106,HPG
2024-01-22,21439.39453125,21704.544921875,21098.484375,21212.12109375,88138114,HPG
2024-01-23,21477.2734375,21590.908203125,21401.515625,21553.03125,33420154,HPG
2024-01-24,21401.515625,21590.908203125,21401.515625,21439.39453125,21672946,HPG
2024-01-25,21401.515625,21515.15234375,21212.12109375,21401.515625,20759638,HPG
2024-01-26,21477.2734375,21590.908203125,21401.515625,21515.15234375,28565194,HPG
2024-01-29,21212.12109375,21515.15234375,21212.12109375,21477.2734375,28853878,HPG
2024-01-30,21212.12109375,21287.87890625,21098.484375,21212.12109375,23259982,HPG
2024-01-31,21022.7265625,21287.87890625,21022.7265625,21174.2421875,33391906,HPG
2024-02-01,21098.484375,21287.87890625,20984.84765625,21022.7265625,14039650,HPG
2024-02-02,21136.36328125,21287.87890625,20984.84765625,20984.84765625,19921702,HPG
2024-02-05,21212.12109375,21439.39453125,21136.36328125,21136.36328125,21477982,HPG
2024-02-06,21250.0,21401.515625,21212.12109375,21325.7578125,20216458,HPG
2024-02-07,21325.7578125,21439.39453125,21250.0,21250.0,18226954,HPG
2024-02-15,21742.423828125,21893.939453125,21401.515625,21439.39453125,49486534,HPG
2024-02-16,21666.666015625,21818.181640625,21666.666015625,21780.302734375,23189494,HPG
2024-02-19,22121.212890625,22272.7265625,21553.03125,21704.544921875,62288079,HPG
2024-02-20,22121.212890625,22234.84765625,22007.576171875,22121.212890625,28696402,HPG
2024-02-21,21818.181640625,22083.333984375,21742.423828125,22045.455078125,43345630,HPG
2024-02-22,21628.787109375,21818.181640625,21628.787109375,21742.423828125,29842954,HPG
2024-02-23,21515.15234375,21856.060546875,21515.15234375,21628.787109375,37671214,HPG
2024-02-26,21818.181640625,21818.181640625,21439.39453125,21515.15234375,26897242,HPG
2024-02-27,22992.423828125,23068.181640625,21818.181640625,21893.939453125,115580650,HPG
2024-02-28,23181.818359375,23446.96875,22840.908203125,23030.302734375,48839998,HPG
2024-02-29,23484.84765625,23598.484375,23106.060546875,23295.455078125,44979658,HPG
2024-03-01,23371.212890625,23636.36328125,23219.697265625,23636.36328125,36219082,HPG
2024-03-04,23333.333984375,23787.87890625,23257.576171875,23484.84765625,38239171,HPG
2024-03-05,23598.484375,23712.12109375,23257.576171875,23333.333984375,39889078,HPG
2024-03-06,23333.333984375,23598.484375,23106.060546875,23560.60546875,37038406,HPG
2024-03-07,23484.84765625,23750.0,23181.818359375,23257.576171875,44082758,HPG
2024-03-08,22954.544921875,23522.7265625,22916.666015625,23484.84765625,65389102,HPG
2024-03-11,22651.515625,23181.818359375,22575.7578125,22954.544921875,40854130,HPG
2024-03-12,22878.787109375,23030.302734375,22575.7578125,22613.63671875,40511326,HPG
2024-03-13,23333.333984375,23371.212890625,22803.03125,22878.787109375,39332038,HPG
2024-03-14,22992.423828125,23409.091796875,22916.666015625,23409.091796875,41438626,HPG
2024-03-15,22803.03125,23257.576171875,22727.2734375,22992.423828125,47287282,HPG
2024-03-18,22424.2421875,22878.787109375,21969.697265625,22840.908203125,66272974,HPG
2024-03-19,22575.7578125,23181.818359375,22272.7265625,22348.484375,35793118,HPG
2024-03-20,22727.2734375,22803.03125,22537.87890625,22613.63671875,17655922,HPG
2024-03-21,22916.666015625,23143.939453125,22803.03125,22992.423828125,27676966,HPG
2024-03-22,23143.939453125,23257.576171875,22878.787109375,22992.423828125,49765714,HPG
2024-03-25,22878.787109375,23446.96875,22765.15234375,23143.939453125,30202390,HPG
2024-03-26,23143.939453125,23143.939453125,22803.03125,22878.787109375,16071922,HPG
2024-03-27,23181.818359375,23560.60546875,23181.818359375,23409.091796875,34125826,HPG
2024-03-28,23143.939453125,23371.212890625,23068.181640625,23371.212890625,26592322,HPG
2024-03-29,22916.666015625,23181.818359375,22916.666015625,23181.818359375,23446102,HPG
2024-04-01,22803.03125,22992.423828125,22689.39453125,22878.787109375,28273606,HPG
2024-04-02,23030.302734375,23030.302734375,22575.7578125,22651.515625,37576570,HPG
2024-04-03,22689.39453125,23068.181640625,22689.39453125,22992.423828125,28564534,HPG
2024-04-04,22424.2421875,22765.15234375,22386.36328125,22689.39453125,36606634,HPG
2024-04-05,22310.60546875,22537.87890625,22159.091796875,22310.60546875,31810414,HPG
2024-04-08,22424.2421875,22575.7578125,22196.96875,22310.60546875,22161214,HPG
2024-04-09,22651.515625,22651.515625,22386.36328125,22424.2421875,13514158,HPG
2024-04-10,22462.12109375,22803.03125,22462.12109375,22689.39453125,14697406,HPG
2024-04-11,22651.515625,22840.908203125,22310.60546875,22310.60546875,25708582,HPG
2024-04-12,22689.39453125,22803.03125,22613.63671875,22727.2734375,18489106,HPG
2024-04-15,21590.908203125,22689.39453125,21287.87890625,22613.63671875,41088034,HPG
2024-04-16,21477.2734375,21628.787109375,21098.484375,21590.908203125,44366743,HPG
2024-04-17,21212.12109375,21628.787109375,21136.36328125,21590.908203125,21470194,HPG
2024-04-19,21060.60546875,21477.2734375,20833.333984375,21060.60546875,34750978,HPG
2024-04-22,21212.12109375,21363.63671875,21098.484375,21363.63671875,16382386,HPG
2024-04-23,20909.091796875,21250.0,20795.455078125,21212.12109375,24483226,HPG
2024-04-24,21818.181640625,21931.818359375,21022.7265625,21136.36328125,30930238,HPG
2024-04-25,21628.787109375,21742.423828125,21439.39453125,21742.423828125,15080206,HPG
